file_name,nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
36_22,579.9154,375.6516,0.73048115,574.4308,364.65878,0.7540909,571.69653,359.17035,0.7738977,593.74036,378.4601,0.7848374,579.93304,323.34113,0.74813724,681.80316,383.89948,0.71597517,601.9364,281.9998,0.7185515,813.88855,392.04974,0.60391164,527.53064,303.9881,0.67391396,868.9828,353.50406,0.61580443,469.78394,356.40598,0.7636219,885.47437,273.60156,0.5826862,844.1886,215.79114,0.60864866,1048.0688,248.91635,0.6844725,951.607,202.02852,0.61659205,1185.8519,196.66545,0.76175797,1028.8009,171.81194,0.695276,1,mandown
01_88,577.6813,319.6879,0.8037832,572.9368,314.94342,0.8242661,574.05237,312.48523,0.74857366,578.95874,313.81787,0.88995695,582.4552,285.15088,0.8127689,606.26,312.52933,0.79264873,613.46234,278.0382,0.8475746,633.58295,341.04352,0.71702945,644.11426,289.63025,0.5271985,602.5442,338.5945,0.65055835,607.10876,322.908,0.45017958,704.96765,299.26022,0.62723416,709.76117,276.65527,0.65584147,772.93494,327.91653,0.6937169,781.3206,286.27002,0.7407011,849.2294,325.58902,0.7486939,852.8476,275.60135,0.7931875,1,mandown
13_76,483.45694,388.08255,0.70516074,483.5049,384.49973,0.75314933,482.507,378.05563,0.6629418,491.7665,386.40744,0.84544945,485.35623,356.39697,0.7890651,525.31335,388.1848,0.8074446,501.65668,340.92795,0.7509024,560.5553,390.7496,0.6491149,533.9731,340.56726,0.39022607,591.4398,381.6954,0.67189443,569.1993,363.08566,0.21614313,596.8205,355.30658,0.60633993,585.9466,332.63254,0.62479216,640.4777,363.56354,0.6940383,632.3241,330.90198,0.7096277,694.1093,355.4716,0.7713536,673.20636,316.41464,0.74549615,1,mandown
05_69,604.5004,328.25818,0.8306098,602.1607,319.95474,0.876408,602.0104,319.80438,0.72604907,611.726,315.20706,0.89973193,609.24286,284.09796,0.80206907,642.67303,315.14264,0.83528507,639.06244,276.94232,0.8029074,667.66504,348.48386,0.77958006,669.80444,307.68436,0.533517,633.08417,343.72168,0.78838575,631.5597,323.11325,0.4566709,740.26825,286.30655,0.6251637,736.7115,267.2441,0.6466644,811.93884,299.53253,0.73090744,800.05164,266.17584,0.7711502,890.732,290.06232,0.80266535,857.31757,238.75668,0.78520894,1,mandown
50_20,733.29535,455.77966,0.75129557,739.0577,458.68005,0.789771,737.58453,460.06885,0.7475921,729.0432,464.40613,0.7920125,734.69745,490.0936,0.72242117,696.02606,437.11273,0.6866792,700.33075,494.3626,0.69857126,697.24805,422.59427,0.4777097,744.5417,451.2856,0.5500773,764.4864,426.8708,0.4614101,774.69116,428.4899,0.64952135,571.4041,435.55246,0.5573766,568.5068,455.55035,0.5219606,478.47665,394.13922,0.64166236,482.70987,405.5272,0.5820415,396.93948,412.76855,0.6686444,402.6674,404.18695,0.6727572,1,mandown
11_64,817.2488,381.6805,0.893232,815.0541,372.72983,0.9505613,810.45605,377.13986,0.8565682,829.7533,350.2709,1.0117288,823.8247,358.98044,0.71321297,886.87897,339.8363,0.7111811,850.9176,386.0732,0.7818923,952.35114,360.26828,0.8750643,852.0773,444.6592,0.8156367,923.0885,414.33002,0.88856924,847.6737,510.0679,0.9160551,997.259,379.27805,0.742731,962.3041,401.7494,0.69398785,1017.6676,480.759,0.8832567,972.5336,472.78314,0.7894727,1071.6511,424.3941,0.818601,1033.0073,429.66443,0.45892116,0,stand
26_25,1268.5504,299.48788,0.11287655,1491.9865,265.1114,0.11139107,1251.3763,265.1263,0.12631339,1423.2241,265.0991,0.099103585,1251.3676,230.74255,0.117556505,1723.9641,282.2454,0.057879597,1259.9054,273.6554,0.061654177,1569.2579,333.7892,0.03922762,1440.3546,316.60468,0.04216719,1423.2313,256.51263,0.10637365,1371.6288,222.09752,0.0662723,1474.8341,858.11536,0.1465882,1595.1201,858.08887,0.12009355,1474.7423,900.9923,0.054813057,1586.4664,789.279,0.06022716,1242.7128,170.52533,0.056573648,1655.2128,161.93152,0.05652339,0,stand
14_81,479.97073,349.6357,0.74362016,478.21655,344.27258,0.79389215,475.4299,343.2904,0.7139269,482.76675,338.8983,0.8329588,476.3413,317.135,0.7231108,514.25903,347.83496,0.7473394,485.33557,303.57358,0.6951135,548.3854,354.89444,0.58898133,476.02,299.6714,0.40177947,579.94995,349.46768,0.5756024,475.92047,325.73645,0.30228263,588.12305,320.6495,0.62868917,580.88806,298.97888,0.6115223,631.51904,336.07642,0.7177559,624.2822,296.35947,0.69880044,683.0083,327.11652,0.78010935,670.3325,285.56943,0.7354772,1,mandown
13_77,479.21982,385.57492,0.72578716,481.98535,382.89136,0.76677364,480.09256,376.4576,0.6903776,491.16467,386.62155,0.8642198,485.63248,356.56827,0.7811487,525.61255,387.46643,0.8009373,502.866,342.0152,0.7591033,559.09845,391.89035,0.6839068,533.3864,338.93268,0.4011383,590.911,381.92627,0.7099071,485.98944,358.7416,0.22991325,596.25555,356.39236,0.60526466,585.3841,332.8063,0.6320906,639.0346,364.6603,0.69949615,629.9459,331.05057,0.6927097,696.3503,354.77005,0.7993313,670.88275,315.6797,0.7610488,1,mandown
37_15,596.8301,399.1186,0.44966075,611.1633,421.2552,0.47680205,598.17883,403.06848,0.4978789,644.9331,430.31436,0.4321071,591.81226,394.1008,0.6340493,724.3838,405.7207,0.5489774,576.06134,358.84158,0.48982778,802.5598,347.33847,0.69171786,490.4721,411.1111,0.7371784,782.96985,291.33292,0.6100292,513.96313,506.13272,0.8182564,763.37146,210.60852,0.5200409,685.32526,197.59003,0.50707966,794.50146,149.39914,0.43672124,708.662,132.48907,0.4338672,835.00916,85.8624,0.6271726,728.3318,78.02716,0.59526515,1,mandown
15_55,823.8096,131.73257,0.7226485,827.3241,126.9899,0.6983882,822.00195,126.38614,0.68443096,827.1792,118.58777,0.5534937,807.30115,114.634346,0.7286926,820.0682,127.4014,0.52009195,772.4445,144.65598,0.67038023,831.7774,147.95764,0.4332354,761.23773,188.8907,0.6699043,829.9449,136.0985,0.3701449,759.44635,223.66708,0.6479416,788.85657,210.61147,0.5679736,772.39075,211.83975,0.6166549,778.2611,241.89201,0.5889686,767.77075,254.99376,0.7150701,745.839,256.06433,0.6060258,768.4583,292.8389,0.8128373,0,stand
07_04,230.44423,392.06802,0.17695789,203.5135,374.75284,0.16976911,224.7046,376.71283,0.2066636,195.76962,403.54803,0.11832868,176.63583,401.72223,0.21564111,218.83151,520.84235,0.10290471,190.04095,522.82153,0.15898699,338.03638,518.89124,0.07496382,268.80493,522.73804,0.07548052,316.89023,526.59174,0.08300398,309.1867,528.5038,0.07191719,295.70074,520.7872,0.047726322,280.32776,753.49536,0.059637923,443.8116,607.3585,0.079169214,284.1479,611.1592,0.033540413,515.09076,774.79315,0.20324622,513.075,780.46985,0.11059412,0,stand
10_14,1042.724,194.78171,0.89420193,1052.3243,182.10736,0.9482666,1031.616,178.9006,0.9236129,1064.877,170.79414,0.77242255,998.2413,166.20955,0.9609905,1079.231,216.96925,0.8069985,948.808,250.42468,0.8503114,1136.6394,207.55348,0.9375509,942.48114,357.06265,0.88771236,1080.865,132.68643,0.8499775,945.68933,439.82343,0.9137561,1082.3718,430.12912,0.76578236,1012.36865,441.26953,0.7688376,1084.0356,543.1666,0.8385148,1025.1666,562.2591,0.83840406,1082.544,616.45435,0.9378177,1036.3536,664.1362,0.88809943,0,stand
18_03,732.7424,230.23038,0.69941586,734.7473,220.6017,0.52307373,733.51465,223.00452,0.7445729,694.88525,204.00691,0.65162903,721.2219,224.52676,0.8126254,669.384,225.7673,0.5989547,702.14667,275.98044,0.64203554,666.2528,275.7146,0.37617537,712.9768,321.71143,0.5655861,701.0662,304.71115,0.2886564,748.62524,315.91513,0.5860846,658.4923,329.75775,0.61377305,681.0474,342.13342,0.62871563,664.3487,374.15054,0.65331346,678.2461,388.77502,0.7357654,649.09467,403.2498,0.6684747,665.9471,431.73584,0.7975322,0,stand
05_42,605.1826,3.6714797,0.75381124,606.1778,-3.2354088,0.53325653,603.3201,-1.2302475,0.71487236,569.7828,-3.1594577,0.60920763,588.60724,1.0766103,0.590336,545.0713,20.756887,0.81945974,591.77795,40.718216,0.7217865,538.885,66.23772,0.7116481,605.8029,92.429756,0.76620734,538.3207,96.67369,0.7551973,622.26337,124.08652,0.81484246,567.92126,128.70567,0.57120633,586.8461,131.21863,0.65277076,597.09393,165.78035,0.5671309,579.56915,192.62851,0.6699537,614.29407,192.09825,0.7475389,569.3558,251.70993,0.7900653,0,stand
30_79,1263.3342,476.2493,0.8818357,1272.9672,471.9561,0.8735811,1263.3914,468.80768,0.9389414,1294.422,475.1996,0.9033422,1262.134,468.62152,0.75278294,1316.8197,525.44965,0.80475914,1254.7426,511.57877,0.8600746,1327.5884,583.3535,0.86114395,1243.9666,564.00653,0.7966059,1330.8103,631.5678,0.86923397,1231.0623,604.6646,0.7473286,1293.2043,632.52673,0.7569392,1252.4996,625.03076,0.75968957,1287.941,704.3933,0.8498823,1233.2953,691.5263,0.8378111,1281.5518,768.7064,0.88804877,1251.5079,756.87396,0.8392735,0,stand
46_11,805.9923,262.24084,0.69908655,820.6978,262.36713,0.825371,832.17633,308.83575,0.6405852,817.86127,268.27808,0.90463334,838.24176,346.9754,0.87431717,733.24976,247.81506,0.8524871,774.07025,396.5216,0.8512862,619.1628,264.9408,0.48319298,715.38477,375.74194,0.48248518,767.7414,293.97,0.35404253,767.7759,308.58374,0.3885783,476.3931,285.45804,0.58955413,479.2905,390.4098,0.571143,295.73975,268.09164,0.71821356,310.23004,346.73038,0.62929606,117.85106,317.63834,0.69563836,123.575806,337.94226,0.5887182,1,mandown
14_30,1175.4725,138.15132,0.6079093,1171.7561,123.93745,0.39049882,1175.5726,133.0027,0.7079675,1144.1029,120.77807,0.73022646,1168.6404,135.69293,0.77387214,1110.718,145.12851,0.5868752,1148.4617,173.24963,0.7150844,1082.6863,182.70514,0.5480419,1122.1349,216.03046,0.63175243,1079.889,208.77568,0.3752121,1109.8064,248.31564,0.55016124,1068.8658,225.7454,0.7241441,1094.1763,237.0594,0.66603506,1047.8447,269.45792,0.69774497,1099.4271,274.67706,0.6682198,1028.5953,304.44482,0.6934978,1047.8969,307.12558,0.7499311,0,stand
31_17,821.7481,229.30025,0.77555865,827.7816,215.83052,0.8080963,803.7207,217.27383,0.7511518,830.5618,227.61224,0.5878126,763.2468,227.80849,0.78405875,841.2272,283.2851,0.7514,722.7405,290.81937,0.7844524,904.39526,223.43271,0.9090208,770.8012,203.8576,0.8371718,857.7416,160.27623,0.7630459,839.6251,163.1633,0.64961225,842.678,511.27362,0.7019572,763.1336,518.7437,0.670848,964.334,499.40738,0.8377152,743.5996,548.71796,0.64007604,896.6791,638.7869,0.69402456,901.0151,608.6172,0.52928966,2,cross
26_22,1268.5146,290.85843,0.07717931,1595.0955,265.09546,0.09544578,1406.0306,256.4994,0.09314381,1414.6042,256.47922,0.07295582,1216.9591,230.70909,0.08409007,1723.9448,282.22607,0.038573556,1251.2965,290.8278,0.04653529,1500.4896,952.5209,0.020885196,1500.4971,909.5596,0.028294358,1440.3884,247.88846,0.07596035,1500.503,196.28433,0.034334064,1440.4395,883.877,0.1270014,1646.6705,892.45184,0.10809163,1466.1403,909.57776,0.04651085,1595.0566,806.46295,0.05667719,1191.1396,153.32715,0.045894377,1835.6898,153.34613,0.064879924,0,stand
47_12,854.0121,451.57098,0.5567176,840.47394,447.55453,0.62102264,836.27167,467.83676,0.4995196,824.1228,433.92386,0.59287477,769.5931,497.7359,0.4731658,848.5246,371.2697,0.5101714,727.3909,459.6145,0.4387382,909.9292,434.0346,0.7036241,879.84015,534.5295,0.54004836,878.5806,493.82275,0.64076316,990.1305,587.6894,0.6502335,750.63257,214.88704,0.5561652,704.34625,224.37093,0.5183067,804.9432,160.37769,0.4567901,742.19434,165.6413,0.2793991,769.62256,135.93906,0.50263816,747.7698,137.2105,0.41383225,1,mandown
04_05,812.391,-41.870827,0.29398537,820.86816,-41.940163,0.22464922,827.7084,-41.937134,0.22767773,849.98627,-41.880207,0.28460264,852.89264,-19.032003,0.3420809,839.57623,2.4074516,0.70011556,862.78546,0.54692376,0.54889226,837.85846,47.410694,0.69167566,857.0048,47.184948,0.4659305,830.4568,94.136955,0.69695127,840.9613,85.839134,0.37588692,834.9225,90.62598,0.60458016,847.38,89.97882,0.5271884,824.2161,147.15219,0.7237499,839.5158,140.80067,0.63968444,874.2571,190.35596,0.625136,833.38654,187.65987,0.77789253,0,stand
26_42,1268.5371,265.0996,0.09961315,1552.135,247.91624,0.10375037,1242.7703,247.92651,0.114008486,1423.2246,247.91208,0.09958165,1268.5406,187.75945,0.10318825,1749.7576,308.03876,0.070015505,1431.7897,299.44592,0.0709275,1577.8561,935.3561,0.043595865,1431.767,325.2044,0.04815772,1449.0112,239.32372,0.10496779,1320.0647,187.72092,0.06466095,1474.8414,840.93524,0.15397713,1586.536,840.911,0.12977159,1500.5233,892.3983,0.05455937,1577.87,703.33875,0.057474792,1199.7386,170.51991,0.051156946,1655.2144,170.52689,0.058128905,0,stand
30_15,1423.2448,368.24472,0.119730085,1638.12,316.7137,0.15120006,1414.6722,308.1097,0.1409469,1689.6743,342.48682,0.1430601,1371.695,308.10126,0.13249779,1758.4047,531.5296,0.12336655,1431.8438,385.43756,0.12505826,1663.8206,909.60187,0.07061647,1259.914,823.6639,0.070159465,1474.8175,574.50494,0.12997101,1371.6616,565.8804,0.09913943,1474.8567,849.5442,0.16921192,1483.428,849.52167,0.14667341,1517.721,935.3772,0.06468241,1577.8783,703.3471,0.06585457,1191.1411,204.89114,0.047390655,1646.6152,883.8027,0.052690532,0,stand
01_76,576.07404,315.50092,0.7792939,572.5346,310.77286,0.80571496,573.6537,308.32602,0.736125,578.5407,307.27002,0.8687103,583.2323,282.2462,0.80582887,608.18475,309.57593,0.7973831,612.9823,277.5264,0.8404757,635.48004,342.81427,0.75448817,641.19977,304.55518,0.5311125,603.3027,339.1637,0.6697563,607.8717,323.52625,0.4843023,705.492,299.90775,0.6381402,710.2655,278.53168,0.65716857,774.49133,326.11688,0.6977308,781.66656,288.12473,0.7412826,851.769,316.62555,0.71533626,854.18964,275.06738,0.75872445,1,mandown
22_31,811.0258,231.02586,0.19252068,815.1957,193.52902,0.19568607,794.33984,197.67317,0.17317101,865.1874,210.18738,0.1873745,765.10455,210.10454,0.10454485,898.52966,247.69635,0.19635108,802.6211,251.7878,0.121120535,894.40295,314.40292,0.2362729,802.6189,301.78555,0.11891045,911.04816,289.3815,0.21484062,856.77637,276.7763,0.109658495,827.6663,360.16632,0.16632515,756.8349,360.1682,0.16819835,890.069,418.4023,0.06898382,777.5512,422.5512,0.05120922,906.75977,439.25974,0.09308416,906.7327,447.566,0.066024095,0,stand
02_32,914.80096,96.32503,0.9271564,921.5773,90.41239,0.87095344,917.6318,88.41906,0.8297715,946.9135,98.17929,0.8292681,948.52997,91.01109,0.49358457,980.99725,159.59312,0.75044805,932.1336,130.25098,0.69050044,965.37177,233.76645,0.74214077,937.8713,200.40953,0.5717255,941.0522,285.58066,0.8244306,920.236,241.33868,0.50578034,962.4238,268.88538,0.7224077,924.3231,259.09082,0.6885843,956.62634,335.31738,0.7813856,897.0528,306.0021,0.748322,953.7923,396.90417,0.87552786,934.1935,362.66425,0.79820156,0,stand
21_71,518.29236,399.87762,0.7781694,512.3937,400.7287,0.78553313,514.1039,404.97003,0.80825907,510.6157,398.107,0.6949717,514.97253,418.49454,0.83326054,531.73676,393.07278,0.72307813,539.36444,433.60544,0.7572397,555.2441,376.92532,0.6062861,567.8881,442.7237,0.5945616,580.34143,382.6171,0.3920139,571.0698,418.90634,0.40133685,607.5942,387.08945,0.645776,611.81036,414.92978,0.64335966,633.8733,367.80774,0.7696,666.65515,414.08908,0.6464008,670.92993,393.89606,0.70262516,709.76917,414.17343,0.73075694,1,mandown
14_35,802.57513,314.24176,0.07510613,823.4346,247.60124,0.10123492,315.06982,276.73648,0.06981446,860.909,139.24234,0.075672515,290.05438,272.55438,0.054368183,844.2041,139.20412,0.037442192,265.0183,139.18497,0.018296342,823.36346,210.03015,0.030148303,790.0122,222.51222,0.012217632,823.4287,110.09541,0.09540206,819.25653,114.256516,0.089836024,702.5426,214.20929,0.042619355,698.3859,214.2193,0.05262863,823.37427,164.20763,0.040960144,823.3699,164.20325,0.036580935,831.7419,147.57518,0.0751703,840.0839,147.58392,0.083911285,0,stand
50_27,547.00555,499.021,0.56088114,542.1601,499.03745,0.57734174,542.15063,503.8899,0.56786764,537.271,489.2864,0.5501579,515.8277,504.79382,0.49937618,556.5765,449.27625,0.40788877,501.2144,469.76038,0.4718985,592.68646,441.62885,0.53958416,555.6623,523.2359,0.4661122,571.294,477.60727,0.53967464,590.65686,564.0648,0.45474693,567.31506,327.7702,0.45024022,534.2087,345.22797,0.40502137,607.1807,291.7897,0.44806054,596.3108,291.61603,0.27437925,605.309,240.32622,0.5210904,606.15735,240.20216,0.39702806,1,mandown
14_79,479.18268,348.1102,0.7558745,477.4437,343.68826,0.80551374,474.6727,341.81158,0.7174786,482.855,338.3678,0.85092044,476.48245,315.89752,0.7385758,512.2911,347.2346,0.77456415,487.16577,304.2229,0.69008374,548.79755,354.22858,0.6140156,477.00082,301.21252,0.36265317,580.9648,348.83447,0.58580333,476.90414,324.36807,0.265946,589.07056,322.06195,0.6427913,582.79816,299.69186,0.6306136,632.97656,336.45547,0.7272247,624.89636,297.07422,0.6959193,684.0218,327.58145,0.7963766,669.66595,285.5018,0.7496474,1,mandown
