file_name,nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
01_36,1001.62354,1.2974771,0.7166201,1004.48956,-3.0971503,0.67842054,1003.5423,-4.044493,0.45714906,1016.78455,-0.24116778,0.6301178,1041.4366,-3.9058523,0.5957899,1000.80225,44.040447,0.62138486,1064.0468,27.41721,0.69778645,964.49347,92.68206,0.61622155,1047.8307,83.082054,0.45514187,925.2964,104.309944,0.6269604,1019.3509,100.34486,0.2922265,1003.6959,145.6798,0.6107557,1033.4034,144.1663,0.5494081,1008.798,216.12834,0.63038343,1009.31934,199.95009,0.42568266,1012.55725,283.0558,0.7592902,1005.788,239.98305,0.52473295,0,stand
01_37,875.8011,-26.199192,0.21345162,879.3856,-26.225803,0.18684095,863.29675,-26.32261,0.090033256,879.86255,-26.264755,0.14788853,906.2522,-26.184582,0.22806154,890.1039,3.579686,0.5876319,925.65204,1.469236,0.5406697,879.8709,37.71173,0.67213607,920.9028,29.219942,0.43429333,851.5288,73.33774,0.70297843,902.17126,66.71841,0.27411073,891.60803,73.17897,0.54421175,918.3711,72.60079,0.48190373,890.6536,128.45459,0.62154627,906.6115,115.52365,0.5874014,893.8614,183.24957,0.73409307,934.55035,161.00214,0.66916394,0,stand
01_40,489.8319,10.480332,0.7954605,494.34985,4.528155,0.7327286,485.94,5.9340487,0.82985663,511.36392,0.6019641,0.7328346,485.17664,4.516304,0.72087777,544.12225,29.434036,0.77206206,483.99838,31.476543,0.85142213,560.53284,81.18125,0.8230386,482.66837,77.91646,0.8301524,564.52185,125.74203,0.8857804,482.0169,115.87358,0.8330797,541.4295,128.17061,0.6968255,511.32138,129.47284,0.69029456,555.9253,179.31186,0.79621327,513.3943,188.47707,0.80007017,576.27966,204.90125,0.8646645,512.8358,240.26926,0.89600813,0,stand
01_41,518.8019,58.271656,0.8064926,523.0899,49.84617,0.8566892,509.46762,53.175293,0.7955389,528.18036,43.070694,0.86176777,491.74658,51.558044,0.87343,548.48206,78.62858,0.8217592,472.20853,93.892525,0.82946455,569.7033,130.36235,0.8538295,464.60977,149.01387,0.8588376,579.03546,174.4448,0.8627022,470.56683,193.1115,0.8828938,543.336,191.29463,0.7611644,510.29492,196.39417,0.77527845,541.6561,254.03,0.7764389,530.7025,263.418,0.8412012,536.63745,293.08487,0.8431499,533.31805,325.36337,0.9140228,0,stand
01_42,663.9577,78.52736,0.9243041,660.4249,71.524254,0.8619578,655.2219,74.12956,0.8644821,653.1388,77.25201,0.5165447,632.5997,86.21109,0.79968476,659.4353,119.11988,0.73986423,616.92206,147.74944,0.73878455,664.5013,177.97675,0.6002633,639.462,211.9339,0.7212295,681.84393,214.40652,0.5910624,663.825,254.51648,0.7916359,668.8987,245.7086,0.6597091,646.32043,251.76096,0.6389234,663.7202,308.20258,0.6868495,665.5286,311.74615,0.76006603,608.9659,338.47247,0.59092873,675.10406,362.09854,0.79193676,0,stand
01_43,863.61224,87.7905,0.8692058,861.54236,81.04843,0.6682013,860.80023,81.24075,0.8605204,814.80054,83.83173,0.64819604,844.87085,90.54113,0.81653756,805.5236,125.014366,0.7156358,845.68884,153.9664,0.700142,816.53033,186.48059,0.50907373,867.13007,208.11284,0.64929724,844.42053,207.82977,0.36622536,898.93536,210.01619,0.68377364,824.03644,251.9218,0.5397643,837.22546,255.76645,0.6466698,864.3082,308.079,0.6308119,811.98676,321.168,0.6376978,886.82086,355.82135,0.7169221,783.128,379.2118,0.74645996,0,stand
01_44,1012.4594,24.21449,0.30569136,959.5705,15.192199,0.38778177,1016.7401,24.356853,0.44805264,967.4843,21.450565,0.8524519,1011.35205,26.41786,0.85371816,937.5631,72.64121,0.7274824,1026.1594,81.78103,0.7629175,913.6116,125.66307,0.77838516,1043.5735,141.40636,0.79592615,905.3575,156.30952,0.80100286,1052.7661,179.56744,0.8841342,943.3844,181.09375,0.7550951,987.2375,190.18465,0.741606,938.4135,224.95541,0.75019735,982.27094,259.70844,0.7410418,942.6011,282.9416,0.79938936,979.8614,319.37427,0.8145306,0,stand
01_45,940.5406,-32.72835,0.2743646,934.0718,-32.751316,0.2514004,948.2185,-32.785446,0.21727166,939.39294,-15.827623,0.4159033,978.0517,-16.48849,0.3996223,921.5024,9.46893,0.5736745,995.6691,10.797703,0.6132792,901.62524,59.851456,0.678636,1004.111,63.071293,0.67554754,892.6023,94.660324,0.6799534,1006.06586,102.41202,0.69663715,925.3424,109.99662,0.5462332,964.6111,113.16854,0.4952348,920.8918,170.64894,0.6076415,950.53076,164.19124,0.5957797,932.4753,237.02213,0.5886543,942.12213,205.41562,0.5667695,0,stand
14_81,479.97073,349.6357,0.74362016,478.21655,344.27258,0.79389215,475.4299,343.2904,0.7139269,482.76675,338.8983,0.8329588,476.3413,317.135,0.7231108,514.25903,347.83496,0.7473394,485.33557,303.57358,0.6951135,548.3854,354.89444,0.58898133,476.02,299.6714,0.40177947,579.94995,349.46768,0.5756024,475.92047,325.73645,0.30228263,588.12305,320.6495,0.62868917,580.88806,298.97888,0.6115223,631.51904,336.07642,0.7177559,624.2822,296.35947,0.69880044,683.0083,327.11652,0.78010935,670.3325,285.56943,0.7354772,1,mandown
14_82,477.44968,349.40814,0.76668525,475.68613,344.04547,0.8027278,473.79144,342.1508,0.70760477,482.9482,340.51013,0.86652774,475.64935,316.11536,0.7659488,513.4283,347.5958,0.7539048,486.40912,303.4807,0.72829777,548.31415,354.58826,0.54810184,476.2111,303.1803,0.4278913,578.79315,348.17606,0.43439078,477.03384,324.69812,0.35087097,588.89746,320.48938,0.64105546,581.68634,297.98196,0.62825406,632.18036,335.87894,0.734255,624.97644,297.18256,0.72866464,685.3367,327.84985,0.803242,670.8998,285.51965,0.7629621,1,mandown
14_83,477.59955,349.8604,0.79858905,475.8596,344.57904,0.82933724,473.99374,343.5985,0.73418134,483.8923,339.33136,0.8938347,476.67862,317.95197,0.7630056,512.9963,347.18674,0.7809756,488.16037,304.6437,0.73510253,549.1159,354.97498,0.6009754,475.46704,300.804,0.43678343,579.1957,349.64044,0.5786267,478.03687,325.50772,0.3505134,589.8779,321.36697,0.63656044,582.795,296.57687,0.63648355,630.7036,336.51724,0.7357646,625.36346,297.5336,0.70785165,683.8873,327.72595,0.7980659,669.674,286.0666,0.75049144,1,mandown
14_84,478.68832,348.69467,0.78862584,476.9309,343.36075,0.8194541,475.06824,341.49808,0.7450432,483.2357,338.936,0.8653511,476.8556,316.46158,0.7441259,511.75735,346.89273,0.77493197,488.46634,303.93088,0.731245,547.36884,354.78625,0.6212929,472.0621,300.93857,0.4212822,579.5403,349.40427,0.60410535,479.13892,323.21558,0.34508523,586.71924,322.60638,0.6300465,578.67755,297.5763,0.63554114,632.41833,336.11688,0.7286377,624.3607,296.76486,0.71821773,683.44037,327.23236,0.78538394,669.99786,285.1778,0.75481904,1,mandown
14_85,479.69128,349.00027,0.73086375,477.9598,343.71405,0.7767615,476.0967,342.73965,0.69107604,484.26337,339.35333,0.8594881,477.01,316.10358,0.7156552,513.49677,348.14688,0.7661785,484.0973,304.52838,0.6934245,548.886,354.20938,0.60785687,474.0372,302.4665,0.4089227,579.09674,349.76126,0.6031357,481.0604,326.3748,0.32260567,589.7806,323.12012,0.6226933,581.77057,299.11374,0.61091655,631.6222,335.63498,0.6959027,624.49896,296.51892,0.68216896,681.46014,326.8195,0.76729053,669.8593,285.0032,0.7194236,1,mandown
14_86,481.34457,348.13837,0.7312077,478.72433,342.8546,0.77453405,476.89493,341.91302,0.7208378,483.18796,337.55185,0.79890245,476.88715,317.93323,0.713037,510.59274,346.31174,0.6802794,484.82855,303.67834,0.66380095,548.6382,355.05804,0.54802644,530.67755,300.6955,0.34448993,581.4035,348.75784,0.46279997,481.75833,336.1222,0.2571169,586.86755,320.48358,0.59981656,579.7586,299.16895,0.5936457,631.3511,336.5558,0.6906974,625.1192,297.47333,0.6737415,684.66925,327.7243,0.73772466,670.44495,285.08868,0.71902484,1,mandown
14_87,478.43344,349.99066,0.78578734,477.57462,344.6369,0.82597303,474.79507,342.75635,0.74336493,483.91815,339.2936,0.8765937,476.60913,316.70184,0.7594757,512.5993,347.29807,0.790166,487.36273,304.08176,0.7252335,548.38605,354.31726,0.6174599,474.49728,301.10516,0.44557428,578.96564,350.73535,0.63149214,477.9958,322.5834,0.34814268,587.9557,321.96793,0.6316611,580.7644,297.69592,0.6322839,629.4045,336.4471,0.7270576,625.8059,295.99008,0.7244385,683.4061,327.51968,0.7894897,671.6772,285.22516,0.74734867,1,mandown
14_88,479.6735,349.39642,0.74149776,477.9218,344.9369,0.79502124,475.1398,342.1549,0.7208514,483.3863,339.57,0.8438237,476.96994,316.90665,0.74574625,512.2024,346.72345,0.77633595,486.86847,304.23987,0.715554,549.0553,354.69275,0.6221224,473.9695,298.5618,0.45315516,581.49316,349.22083,0.5658895,468.452,312.90176,0.3513325,588.7888,322.2173,0.6407111,582.45526,297.83145,0.62541497,630.38324,335.83066,0.71489835,624.0637,297.01706,0.7136618,683.71375,327.7835,0.7912537,670.1366,284.42014,0.75329113,1,mandown
14_89,481.768,348.21768,0.7081684,480.02896,342.9012,0.7577903,477.28052,341.94147,0.6923777,484.57507,338.5039,0.832196,478.18542,316.9104,0.70292956,514.0115,347.37033,0.7551725,484.4292,304.37292,0.68630314,547.85565,354.38422,0.6143031,473.482,299.68616,0.4712627,579.15607,350.80518,0.6126417,470.6787,318.3471,0.35097337,589.9196,322.21762,0.6441106,583.6376,298.04865,0.6224297,630.21606,335.6837,0.69502103,624.84125,297.21814,0.68628013,682.16815,326.82037,0.7751597,670.48206,286.51523,0.7154865,1,mandown
19_63,777.59546,255.9288,0.095457144,815.09503,201.76169,0.0950232,756.75037,193.417,0.08366175,885.8946,205.89462,0.06128121,281.703,226.703,0.036335267,1094.2471,364.24713,0.08047875,298.3692,372.53586,0.035864852,1152.5574,318.3907,0.057335153,194.18733,318.354,0.020659916,1156.7043,355.8711,0.037760742,210.8433,318.34332,0.009983985,685.8538,322.52054,0.020534083,690.0176,318.35092,0.017591458,390.00418,414.17084,0.0041662967,1102.509,410.00897,0.008977829,265.05533,460.05533,0.055314176,1160.903,426.7363,0.06963562,1,mandown
19_64,777.7223,231.05563,0.22228435,806.8598,189.35977,0.19309768,752.6872,189.35388,0.18720943,827.6493,197.64929,0.1492846,719.29016,201.79018,0.12350303,1065.0703,360.07034,0.070349686,381.6772,372.51053,0.010529919,1069.2332,355.8999,0.06654624,210.84235,364.1757,0.009022534,823.38525,289.2186,0.05194553,773.3597,293.35968,0.026351638,731.7148,372.5481,0.048102256,690.05023,368.38354,0.05020351,394.18832,426.68832,0.021675728,1106.6678,447.50116,0.0011644512,231.71284,443.37952,0.046173614,1160.8951,422.5618,0.061812125,1,mandown
19_65,781.8428,235.17607,0.17607686,815.1638,197.66383,0.16384058,765.1542,197.65419,0.15419367,848.4564,214.28975,0.12308286,727.5965,205.92981,0.09647092,1015.0543,347.5543,0.054300003,710.8335,364.16684,0.00017163344,1035.8756,364.2089,0.042237565,635.8534,368.35345,0.02010987,819.2456,268.41226,0.07891313,794.1989,355.86557,0.032239452,690.0536,364.22028,0.053617846,677.5605,364.22714,0.060500663,394.20837,422.54172,0.041732498,502.51556,426.68222,0.015567452,240.02278,430.8561,0.02278035,1181.6864,414.1865,0.019830145,1,mandown
19_66,777.7298,231.06311,0.22976765,811.0564,193.55643,0.223079,761.0388,193.53886,0.20552804,840.18726,214.35393,0.18725991,723.4777,205.97775,0.14441465,1002.59576,355.9291,0.095766895,698.3524,368.35242,0.01908724,1060.9181,368.4181,0.08474021,590.02435,372.52438,0.024381537,823.40076,318.40076,0.06741646,515.02106,376.6877,0.02104763,723.40424,376.7376,0.07093991,665.07654,372.57654,0.07653381,390.07986,435.07986,0.079876356,394.2251,439.2251,0.05844426,269.18082,439.18082,0.014150039,1106.7014,443.3682,0.034843672,1,mandown
19_67,786.0866,226.91997,0.25330117,819.3988,189.39877,0.23210892,765.2219,189.38861,0.22194292,852.6853,201.85199,0.18531957,727.64636,197.64638,0.14638516,1010.9391,351.77246,0.10579254,448.3522,364.18552,0.01887434,1065.0925,364.2592,0.09254193,590.0278,372.5278,0.027799442,823.4058,276.73917,0.072512,515.018,376.6847,0.018028356,731.7353,385.0686,0.06861208,665.07306,380.9064,0.0730612,406.71603,439.21603,0.049364775,410.88574,447.5524,0.052403193,256.68503,614.18506,0.018373195,1110.8395,455.8394,0.006049104,1,mandown
19_68,786.0449,235.21161,0.21160406,815.19824,197.69826,0.19825777,761.0187,197.68535,0.1853415,844.3211,214.32108,0.15439786,723.4479,210.11458,0.114583194,998.4102,330.91025,0.07691955,706.67993,364.17993,0.013271622,1040.0863,360.08636,0.08635957,606.70026,368.36694,0.033584885,819.2475,272.58078,0.080783024,506.68695,376.68695,0.020307608,727.56573,368.3991,0.065761834,665.06915,368.40247,0.069136284,394.1974,430.86407,0.030743942,402.5278,443.36115,0.027803259,306.67075,430.83743,0.0041039744,1106.6705,430.8373,0.003963452,1,mandown
19_69,777.64844,243.48178,0.14843017,815.14905,193.48239,0.14905214,744.30597,189.30592,0.13925865,877.598,197.59804,0.098035544,690.06854,205.90192,0.06856685,1077.6035,368.43686,0.10351248,377.55573,418.38907,0.055722356,1106.7349,355.9016,0.068273365,210.86967,360.03635,0.036344077,1152.5302,376.69687,0.03020459,256.7029,414.2029,0.036254227,723.36786,372.53458,0.034562714,669.2066,364.2066,0.039934453,394.1929,560.02625,0.026232172,485.84726,539.1806,0.013926284,298.38562,439.21893,0.0522821,1110.8514,435.01813,0.018123524,1,mandown
19_70,777.7185,235.21852,0.21851489,806.8765,193.54321,0.20986569,752.6958,189.36249,0.19581611,844.31683,205.98352,0.15017048,710.9576,205.95758,0.12424301,1023.4197,355.9197,0.086364076,448.35855,372.5252,0.025216319,1060.9146,364.2478,0.08114484,219.18143,372.51477,0.01476202,831.69727,360.03058,0.030568775,510.84717,389.18048,0.01383068,765.0594,376.726,0.059360214,673.4001,372.5668,0.06679753,390.06326,455.8966,0.06325964,398.3651,464.19843,0.031754434,285.87125,447.5379,0.037898853,1110.8624,435.02908,0.029093562,1,mandown
19_71,777.7583,235.25833,0.2583275,802.7491,193.58244,0.24909613,748.56683,193.56685,0.23350967,836.0332,210.19986,0.19986051,702.6521,205.98543,0.15208745,998.4389,347.60562,0.10560942,581.7009,368.3676,0.03426654,1056.7714,368.43805,0.10469991,590.0364,376.70303,0.03637662,827.5622,364.22885,0.06218277,519.2211,385.05447,0.054462664,735.9126,376.74594,0.0792787,640.0827,372.5827,0.0827168,398.372,435.03867,0.038670268,427.53354,447.53354,0.0335289,-164.17607,-710.8427,-0.009403105,1110.8483,443.3482,0.014852563,1,mandown
04_27,794.2825,235.1158,0.11580181,840.1467,205.98006,0.14671327,756.78375,193.45044,0.11709064,1435.9939,201.82715,0.16048056,581.7153,185.0486,0.048594154,1119.3335,256.00024,0.16689512,356.72955,243.39624,0.06289937,1185.9757,268.47562,0.14228137,235.84508,268.3451,0.011748502,1231.8279,264.32788,0.16123246,-164.1706,-710.8372,-0.0039286157,765.05475,243.3881,0.0547616,594.221,239.22098,0.054298636,794.18353,343.3502,0.01684545,515.0263,335.02628,0.026289549,1219.2814,368.44806,0.11470075,1231.8082,410.1416,0.14160548,0,stand
04_28,794.34344,135.1768,0.17678097,873.56995,106.07,0.23665875,773.52875,97.69546,0.19544648,1006.9039,131.07054,0.23720399,685.9325,110.0992,0.09919272,1161.1094,368.60934,0.2760161,335.96088,347.62753,0.12753919,1215.1897,264.35632,0.1896645,202.5796,276.74628,0.07960802,1031.7786,176.77861,0.11193198,694.1729,135.00621,0.0061952183,798.38947,143.38947,0.056123864,585.8819,143.38191,0.04857373,765.03406,314.2007,0.03406636,481.6924,310.02576,0.025760762,1160.8728,410.03943,0.039424174,1177.5592,410.05917,0.05916118,0,stand
04_29,794.3681,110.20142,0.20141429,873.59265,85.25938,0.2593675,773.55554,76.8889,0.22222418,998.5946,114.427986,0.2613081,681.7963,85.129654,0.1296444,1173.6254,356.1253,0.2919482,356.83325,343.49994,0.16658536,1219.3646,406.03137,0.19802564,206.78569,355.95236,0.11902094,1019.2853,151.78528,0.11861158,581.67395,130.8406,0.0072572445,881.7246,139.22456,0.057892285,565.0566,139.22328,0.05660327,765.03455,314.2012,0.034551486,481.6959,310.02924,0.02922267,1177.548,410.048,0.04801499,1177.5592,410.05923,0.05922722,0,stand
04_30,794.3743,106.04096,0.20761743,865.25977,89.42645,0.2597738,777.72687,76.89353,0.22685178,990.25385,114.42055,0.25386867,690.13763,85.13764,0.1376336,1161.1083,139.44151,0.27484322,356.78275,122.61608,0.11607584,1215.1829,260.18283,0.1828423,231.72089,276.7209,0.05422032,1015.1141,147.61412,0.11410225,698.3552,126.68859,0.02191675,798.3992,147.56584,0.06582789,669.22894,147.56226,0.062235996,765.03845,318.3718,0.038459882,719.1982,314.19815,0.03150932,1177.5405,422.54056,0.040551685,1156.7064,418.37317,0.039826274,0,stand
04_31,1287.0111,146.94296,0.57304084,1291.5067,140.8539,0.5323111,1290.0061,131.79288,0.5438005,1291.5055,157.48564,0.53111696,1289.9509,165.00356,0.4885989,1290.0199,217.99557,0.5576236,1288.5254,211.96477,0.5751441,1282.4673,302.68033,0.56556267,1277.7787,284.383,0.41325432,1264.35,372.26398,0.5932744,1258.0336,353.85086,0.32517847,1280.796,322.17825,0.40637112,1283.8035,316.1132,0.38964486,1226.5092,385.83405,0.5545219,1226.4509,384.26373,0.49631846,1164.6117,455.488,0.6525558,1163.0165,456.91705,0.56950665,0,stand
04_32,993.52576,130.11913,0.75340146,996.47,124.23644,0.7552955,996.2964,123.08211,0.5817235,1008.2317,137.95972,0.7479,1048.319,128.02814,0.623935,1013.03156,215.33607,0.64399725,1063.0634,169.25305,0.6568123,989.55347,284.0496,0.7041346,1048.1346,242.59303,0.43959722,957.24396,328.2396,0.7598041,1020.5788,287.61362,0.34510422,1009.0993,314.38388,0.63476676,1033.54,309.40173,0.5564277,1002.2966,372.3115,0.6973794,1012.0,359.45734,0.59314233,1004.35284,441.05966,0.7921405,1037.6006,410.55783,0.6939546,0,stand
04_33,749.1566,125.54951,0.815673,750.0788,120.03257,0.8179792,748.0195,117.05337,0.5983933,761.0948,126.44917,0.79546696,795.1046,113.54546,0.76998544,787.6754,187.985,0.69974744,815.27496,146.59406,0.7031324,795.9703,258.8313,0.7157551,810.4836,199.75471,0.5111028,797.02014,318.7531,0.8457542,771.96436,190.6715,0.62661195,782.17004,292.8645,0.71362025,817.9955,285.45587,0.66401637,768.42896,354.5531,0.7707005,831.76794,334.1836,0.6383963,755.66864,410.78333,0.8886229,874.28375,392.33722,0.8399545,0,stand
04_34,551.8539,98.21242,0.76853466,551.879,92.17025,0.7937112,549.9374,90.22859,0.5855757,562.30426,93.9278,0.8177327,594.3474,80.89928,0.7906629,579.5253,151.88681,0.7035748,623.73755,119.82382,0.7108408,585.58875,216.89012,0.6995863,622.6759,186.36972,0.51592433,577.0185,268.12656,0.79697824,602.59705,225.2308,0.37262955,589.91547,252.42033,0.6924941,627.2247,248.1249,0.7308688,574.3618,305.34103,0.7406063,640.26056,307.0993,0.7653193,574.51373,362.69934,0.8925018,655.1406,365.31754,0.9103912,0,stand
04_35,431.4069,44.776894,0.4684684,430.75693,38.568527,0.6125649,482.12082,35.142445,0.36271173,437.4297,42.065044,0.93285143,472.26883,33.23103,0.8334707,434.89267,100.67049,0.7780041,503.94693,77.61403,0.7492273,430.90976,154.65382,0.76541233,518.2581,130.83408,0.76739097,425.39325,186.45801,0.80727834,523.0138,168.14612,0.7587214,469.7921,200.6827,0.73892874,506.35202,191.98131,0.77216643,471.37207,256.25854,0.73074186,511.8849,249.12791,0.7466272,507.13815,307.11176,0.7642513,514.18896,303.83984,0.6685418,0,stand
05_27,590.2626,72.76259,0.2625783,586.0979,56.097935,0.26458937,573.61066,56.110664,0.2773196,594.39545,47.728783,0.22876945,598.59235,51.92569,0.25901026,615.1805,39.34715,0.18047091,556.9074,31.074049,0.24070291,573.591,51.92437,0.2576895,544.5258,43.69247,0.35912666,590.335,122.83505,0.3350463,565.3647,122.86469,0.3646868,615.2858,131.11917,0.28582147,552.83295,122.83295,0.3329376,615.24,243.57333,0.23999196,556.9457,226.9457,0.27901623,586.0921,289.42545,0.25878036,556.94653,285.27985,0.27985254,0,stand
