file_name,nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
37_09,969.58636,390.1907,0.78752065,980.89856,378.7829,0.73973745,978.1328,378.85712,0.8139639,961.0774,316.36157,0.7986113,975.3756,364.7399,0.89679325,878.72424,282.28857,0.80571306,918.50464,381.70914,0.82597935,790.3394,279.10397,0.46112376,1009.4037,469.76822,0.844801,1006.0306,352.7947,0.31164902,1069.0011,410.08524,0.80201304,682.5898,284.95474,0.63185835,685.3669,358.73203,0.5689376,523.6744,296.43976,0.7568677,509.42902,390.11478,0.711578,376.00354,273.7293,0.76649207,327.75327,387.35953,0.79636556,1,mandown
08_05,1070.6556,125.75791,1.042731,1076.8986,115.31012,1.0266591,1060.2313,117.42001,1.0502119,1085.1744,116.2838,0.9571655,1042.4772,120.5292,1.0298774,1106.9337,163.07922,0.80984604,1027.6078,180.76825,0.764936,1130.9347,224.6343,0.81776464,1020.2819,253.76663,0.7412833,1143.4225,280.9353,0.78748596,1029.6117,311.08234,0.68253213,1113.1118,293.39474,0.7288623,1071.3716,302.76993,0.7154757,1115.2603,380.04013,0.79095334,1092.2821,387.31393,0.762545,1106.9198,453.0671,0.7958652,1096.5112,463.5219,0.8189609,0,stand
09_40,735.23236,104.70504,0.833061,739.3891,95.096466,0.7543036,737.3752,93.0826,0.858183,703.2325,75.88182,0.5993006,720.3823,77.14865,0.80726874,664.19214,114.13891,0.7371097,703.3645,123.66296,0.7313316,694.76654,173.3028,0.60431767,724.5917,204.18684,0.781158,732.97437,154.33163,0.6928129,764.8548,251.86197,0.8071718,692.6907,271.81946,0.64615715,727.6425,268.65207,0.6553523,712.92487,351.3503,0.76181495,765.8427,349.20703,0.73626614,724.5387,424.3786,0.7281449,800.735,417.98312,0.68588173,0,stand
08_50,687.1256,333.6132,0.1870553,676.0375,315.15018,0.16139784,672.40436,322.57944,0.21570525,628.1017,318.839,0.16273445,642.99005,333.72733,0.30118692,642.8282,396.2525,0.13932236,628.157,414.7686,0.21800533,642.7891,514.21265,0.100269035,620.7244,540.0851,0.16042161,694.39435,436.7563,0.080872,705.48425,639.5948,0.10833058,222.46286,569.57043,0.1459987,229.89105,602.8109,0.19923367,683.4108,698.6458,0.15975979,698.13477,717.0572,0.1337861,705.59143,813.01324,0.21552706,705.57684,827.74854,0.20094153,0,stand
15_64,505.67896,326.57544,0.8737464,500.34836,327.43256,0.84690124,501.22427,331.84427,0.838827,497.5582,332.59796,0.7085827,503.0471,346.04245,0.89377975,528.5317,322.9096,0.74371076,540.9004,359.14502,0.737044,558.43866,305.0831,0.5962695,573.4904,336.92996,0.62080806,578.64526,292.58344,0.4719494,585.88574,297.172,0.64076173,594.68896,305.09128,0.60445535,607.98944,330.7671,0.6456264,606.33514,263.7002,0.7591953,654.94666,301.70435,0.75332284,660.2247,263.66864,0.7276268,694.74414,317.6351,0.77290654,1,mandown
26_32,1411.9508,446.01205,0.90558827,1410.2673,441.22977,0.77146286,1408.833,442.1196,0.88659024,1385.296,447.24637,0.5905095,1397.9419,447.49707,0.8412157,1376.1207,476.03088,0.71140146,1397.8241,487.6633,0.723431,1377.4558,519.19934,0.4970926,1409.491,530.3179,0.7699002,1402.8987,518.3028,0.37518114,1435.7344,518.60126,0.67366886,1375.315,571.2869,0.68026364,1386.1783,572.85406,0.69800633,1376.1433,627.89325,0.7339652,1383.1447,631.7958,0.7630472,1367.5894,678.2159,0.7016012,1372.3359,689.16003,0.8000233,0,stand
09_64,794.4451,457.61768,0.7259779,793.0286,454.74493,0.765715,782.8309,462.0219,0.761541,794.3423,458.97104,0.62310654,763.90137,475.12943,0.76299715,811.90845,461.9749,0.7145383,768.2983,489.71994,0.79124445,846.62683,450.09396,0.48343417,814.8112,472.1588,0.70482457,861.0274,442.6511,0.3216993,864.2047,454.56573,0.5865197,913.6698,490.9249,0.5399376,887.5369,525.95355,0.6191323,928.4758,395.05746,0.78360724,929.87836,472.1839,0.7299323,985.1096,479.35965,0.6245375,1012.8195,563.8625,0.6660789,1,mandown
41_02,711.5615,257.1725,0.62609565,718.8857,255.80972,0.71115696,704.3682,255.77039,0.6718124,727.5713,264.4954,0.70995176,688.5491,264.564,0.7785691,755.0654,273.16794,0.6956601,671.14185,279.0086,0.74507475,782.3969,286.0214,0.51882315,639.39954,310.9699,0.8545453,747.48773,275.72495,0.3570318,675.47504,264.52026,0.73483235,771.0152,307.93927,0.7195429,707.3657,310.889,0.77365685,818.7619,396.22464,0.6885082,710.2258,399.16986,0.7381384,885.3322,496.0946,0.6596186,704.3784,496.11697,0.6819859,1,mandown
13_04,716.22266,138.00616,0.615762,716.9219,131.6214,0.7246412,750.79224,128.89119,0.35576057,721.2267,133.56494,0.8971792,747.1727,129.99438,0.8686205,709.232,166.43535,0.7090482,767.65314,165.23306,0.6874294,696.8099,205.37207,0.6838939,777.7221,204.2283,0.7207892,703.7837,220.61049,0.5737045,781.87616,226.09229,0.7425173,719.8471,240.21597,0.6982503,743.4486,240.79453,0.6864852,722.813,279.78235,0.7124433,740.48145,276.19888,0.6709501,722.7869,315.7665,0.68638563,735.1393,306.86694,0.64178586,0,stand
03_56,1130.4797,105.40251,0.73632777,1131.2534,95.68241,0.55600315,1127.639,97.791985,0.75761867,1075.061,87.18899,0.6483752,1105.6675,102.531685,0.72743464,1047.4155,118.69011,0.6682335,1097.9707,172.1071,0.66249466,1050.0452,186.19014,0.43585956,1114.2456,237.03491,0.71982217,1077.6085,233.78697,0.33381632,1140.0529,279.05978,0.769696,1048.3208,261.73807,0.61955357,1073.195,272.30252,0.6902444,1045.4597,324.70132,0.6203048,1049.4075,335.32703,0.7522406,1034.0509,377.20892,0.6591221,1033.243,394.52673,0.80533403,0,stand
06_97,857.5234,373.45166,0.8894037,870.4143,361.62292,0.8831099,846.80566,358.4349,0.9194485,890.7937,360.5069,0.8418465,828.4652,354.0664,0.8500062,927.2398,404.47638,0.7457892,796.1306,400.19006,0.75853956,956.29144,458.24777,0.7786515,784.3522,476.5428,0.802588,977.87286,502.39935,0.86469996,797.29205,538.92206,0.8451883,886.3051,543.0283,0.6524118,830.4439,530.1579,0.67917526,875.543,628.99554,0.6379975,834.7288,570.985,0.6650528,871.32513,708.60974,0.7191932,844.4518,593.6052,0.71511596,0,stand
16_21,783.4336,83.68061,0.7127316,784.9458,78.167305,0.60363257,784.5008,78.803185,0.69908893,770.3454,60.324406,0.5946008,776.99817,74.002655,0.7623421,751.3979,71.64043,0.56180066,745.01794,99.306915,0.6668439,733.3667,112.51509,0.36452073,726.58887,134.3795,0.6121284,730.0664,142.72081,0.30670112,724.3835,164.59932,0.56840503,730.8058,153.18777,0.50567466,737.89484,157.57475,0.5692946,721.24475,193.88583,0.6722081,747.2024,200.92874,0.6896678,705.64526,228.00499,0.74489,755.3348,240.94592,0.71574765,0,stand
25_77,1483.3937,299.48743,0.11244126,1603.738,265.1443,0.14429508,1440.4617,290.93042,0.14916116,1895.8904,196.35909,0.10908089,1268.5643,153.40805,0.12680231,2273.992,256.49203,0.08578969,1199.7389,308.02017,0.051432073,1483.3075,265.0263,0.026293764,1500.4928,832.21155,0.024059033,1449.0087,660.4149,0.10241799,1474.73,574.4175,0.042492334,1474.7838,901.0339,0.09636706,1646.6495,901.02454,0.08705877,1440.3435,832.2185,0.03098933,1509.1135,694.7386,0.05106663,1440.3837,161.94615,0.071145386,1586.4778,153.35284,0.07158995,1,mandown
09_04,956.1745,224.63646,0.9922861,962.3989,207.66187,1.0303495,937.6012,213.79623,0.9782951,973.06647,199.7701,0.87161744,902.0201,212.24043,0.96910036,1017.8209,275.45667,0.7744994,870.93604,303.33823,0.8171684,1059.6832,366.8103,0.87837946,866.37646,410.13428,0.8974236,1089.0293,447.1944,0.8389954,871.01324,499.83438,0.8943759,1028.6152,481.12332,0.7425729,938.929,498.15286,0.7594546,1055.0112,595.6758,0.84626865,951.3942,597.228,0.85188454,1087.5653,682.36115,0.92168045,952.98663,676.1507,0.8976537,0,stand
11_20,1081.6339,77.63318,0.9671349,1090.5603,68.79125,1.0093668,1071.6992,68.80914,1.0272617,1102.7637,73.221085,0.99712014,1056.107,73.20626,0.9822989,1129.3127,127.53321,0.89372253,1033.7885,129.7347,0.87415326,1149.3052,195.27805,0.8967768,1011.5976,187.50137,0.8937514,1154.875,253.04228,0.91391873,1014.9326,240.80981,0.8971926,1122.5376,270.6783,0.78162104,1073.6752,274.01044,0.78215194,1128.1421,357.35083,0.83348536,1084.8358,362.90753,0.8375797,1129.2903,424.01984,0.8712392,1096.0216,439.61395,0.9180713,1,sit
21_73,518.31024,401.63522,0.76444113,512.47974,401.65424,0.783432,514.1679,405.84924,0.80028003,511.5722,397.40414,0.7115134,514.19855,418.41437,0.83093613,534.14526,392.4013,0.7224809,540.85266,433.36963,0.74482673,555.7153,378.03915,0.5660658,568.2532,441.55057,0.5694371,580.57935,382.0124,0.36113912,574.7555,419.64142,0.38671142,609.2731,387.3084,0.64337504,612.6073,414.04037,0.6350973,632.7703,368.18842,0.74291915,666.91205,414.029,0.62371683,671.1495,393.19745,0.6829856,707.94257,414.94916,0.70826656,1,mandown
18_44,370.1412,28.830357,0.402363,327.49487,23.64892,0.40836972,367.8611,20.210077,0.42782253,338.2588,26.919859,0.7973943,365.3828,24.071972,0.83142173,334.75803,56.272884,0.7549106,379.61624,70.006454,0.65529835,347.16357,95.76841,0.48003668,392.8816,109.7854,0.6638377,369.4804,120.96717,0.3179648,405.4663,132.74501,0.56814337,358.8855,143.22606,0.6743212,387.09882,142.04388,0.6449027,365.90466,185.40454,0.77687407,405.60416,176.68793,0.70599186,368.2326,222.89188,0.79932475,425.77515,202.62273,0.7035823,0,stand
36_11,1020.1476,248.21664,0.8346906,1020.09576,235.2414,0.782894,1020.16516,235.3108,0.85231656,971.6728,202.97276,0.8228973,1010.4795,225.62518,0.8592727,900.53986,189.99532,0.7688934,974.89703,261.1217,0.8163129,848.5109,202.58365,0.43378326,1094.4263,312.80283,0.8036186,1058.56,260.78235,0.47696254,1097.5872,264.26987,0.7336086,700.1157,206.03899,0.6582525,719.45013,273.83633,0.6074976,516.0427,257.8189,0.74436164,522.4754,348.25406,0.71536005,318.97452,261.06418,0.7588028,306.05508,377.37927,0.7628238,1,mandown
35_20,652.4955,326.99146,0.15577447,573.96906,325.36188,0.30071586,651.453,326.54053,0.29635012,587.29364,344.6016,0.61198616,637.5911,345.2119,0.6307879,571.2407,374.09518,0.52990377,664.1809,372.98468,0.60240304,568.3831,287.83417,0.6299019,671.41095,297.4028,0.73430085,620.3162,265.23645,0.50974405,602.5839,274.71387,0.5229151,596.6749,453.35724,0.5290782,649.9159,450.99582,0.53373003,595.7437,327.61655,0.18932489,703.1112,369.32602,0.49282265,596.23956,376.61655,0.09370071,652.4756,394.40414,0.13587305,2,cross
08_47,975.76215,291.767,0.85866916,984.97675,278.82275,0.8404176,972.0243,280.64288,0.8139931,1021.8927,273.26752,0.82492,979.2027,278.5884,0.60606766,1088.3635,336.0452,0.81908673,992.3603,343.45004,0.83764577,1138.1604,428.31317,0.7583749,981.226,428.33768,0.78286695,1165.8037,520.5866,0.703116,981.2203,504.04147,0.7771226,1092.0146,520.6604,0.7769284,1047.6716,522.4818,0.75167996,1080.963,640.71564,0.80481994,1086.4602,616.6677,0.76236105,1092.0967,753.4108,0.85902095,1162.2501,653.67957,0.8426826,0,stand
13_83,482.28427,390.06622,0.7407174,483.2171,386.41653,0.7570503,481.30054,380.83395,0.6734847,490.63928,388.3397,0.8471865,485.98288,358.93774,0.7733202,524.4977,388.2875,0.7950249,505.21802,344.2623,0.7618884,560.11414,391.8264,0.66787827,539.72943,343.0301,0.44619834,591.2662,381.73584,0.65886295,571.6056,362.07523,0.2448149,595.7874,355.09604,0.59762233,584.8203,332.2144,0.6285411,638.05225,364.3667,0.70328283,629.78705,331.35602,0.68664217,694.9502,356.19308,0.7781652,672.0042,316.75006,0.74476147,1,mandown
30_40,1294.3215,359.634,0.10274517,1629.4958,299.49588,0.12089193,1277.1573,299.50104,0.12605153,1440.4163,351.04123,0.10373488,1277.1249,308.06232,0.093581736,1646.6481,540.0856,0.085584,1440.4097,394.0034,0.09714469,1423.1787,892.3975,0.053750895,1388.8134,883.8133,0.06331937,1423.2666,376.86032,0.1415738,1440.409,333.8465,0.096506394,1431.8829,849.5391,0.16414605,1586.5497,858.11224,0.14346826,1483.3478,943.9727,0.06649559,1612.2593,892.4155,0.071796454,1259.9231,204.92311,0.07935684,1663.827,196.32697,0.07696569,0,stand
21_06,437.0564,33.660473,0.70424604,438.48776,30.905922,0.7403002,438.75293,30.70598,0.5403602,442.69266,35.110825,0.75929683,458.01126,33.220688,0.7295615,438.401,60.585617,0.6535331,461.69553,49.927776,0.6930151,430.83035,83.71163,0.5245022,452.59213,77.10227,0.42655757,423.72992,85.44813,0.40059626,436.6489,72.786545,0.29673773,438.4076,110.35801,0.66012317,453.2313,109.833405,0.60062706,442.62488,145.27199,0.6915256,434.66895,135.92073,0.64230716,451.92355,183.87201,0.688165,427.21426,155.90701,0.6292378,0,stand
04_12,563.109,84.63107,0.8034188,566.18463,78.28773,0.7393553,559.9371,79.1044,0.7711285,542.30774,68.53925,0.4098117,537.93463,69.6605,0.7461482,547.31464,93.95377,0.7071938,502.60098,113.60282,0.7334794,558.33545,138.72578,0.739297,508.1073,174.8378,0.7454371,580.417,173.36589,0.8433404,515.2585,222.01941,0.8324101,542.5383,210.05374,0.64039975,530.8012,214.79976,0.6769632,535.61566,261.99936,0.7819189,556.796,272.97592,0.76973677,537.23004,310.7084,0.8265053,579.5495,337.32956,0.76072514,0,stand
06_75,939.05707,124.20243,0.7611526,940.726,114.54598,0.54255426,939.10596,116.70108,0.8100796,890.8536,99.59352,0.69064915,921.16064,114.80009,0.7966578,865.37427,133.57265,0.69352424,907.8043,177.89034,0.6533368,861.4183,196.62538,0.5126761,918.2478,235.52301,0.7151357,888.61444,228.54048,0.33909327,947.53174,254.42531,0.7417383,875.6479,269.36963,0.58550787,888.96356,275.13504,0.6882099,901.25287,328.9509,0.7083427,862.5361,342.1422,0.68668973,916.4032,372.41476,0.75810516,827.7262,405.486,0.796882,0,stand
06_76,1069.3871,70.252266,0.7993306,1068.4012,61.887196,0.7358911,1061.9431,65.57549,0.7345743,1026.6527,57.95717,0.49547434,1034.2861,68.35778,0.74965584,1029.5028,90.32411,0.5783107,1021.2547,128.19624,0.63190436,1027.561,162.17474,0.48149073,1038.8569,191.91869,0.7085319,1045.0045,199.91093,0.3991493,1067.5286,230.7367,0.7856034,1027.6594,224.99655,0.57987535,1020.38855,227.87206,0.6881759,1018.5067,284.10156,0.651098,1008.4867,295.29688,0.77755654,1013.0387,317.37448,0.7175064,998.4034,358.08337,0.8406285,0,stand
19_84,777.6788,231.01212,0.17876717,798.5062,189.33961,0.17293796,752.66223,185.16223,0.1622302,827.6449,197.64493,0.14492576,715.09863,193.43196,0.09861627,1006.7279,355.89453,0.061197072,510.84094,368.34094,0.007585285,1065.0519,364.2185,0.051834412,506.67773,368.34442,0.011093011,815.0472,351.7138,0.047158156,773.34076,360.00745,0.00743362,690.0641,368.39746,0.06410384,677.5683,368.40164,0.06830324,406.7265,426.7265,0.05983991,485.85315,435.0198,0.019798445,385.86508,430.86508,0.031744767,1148.3937,422.56033,0.060318314,1,mandown
13_23,614.51605,17.326628,0.13064843,636.87006,19.611633,0.18576257,612.29205,12.872814,0.13661607,639.1259,26.32728,0.21173394,589.96594,28.454828,0.10939285,592.18207,28.441082,0.09564607,-81.34158,-542.50757,-0.00091579836,630.1752,24.06621,0.18055472,112.70418,8.320732,0.044315606,612.2662,-7.22213,0.11069128,627.8255,-7.272052,0.06076929,373.6023,15.011255,0.045165554,366.9054,12.7741165,0.037918273,563.1106,8.289096,0.012679021,134.96315,10.510691,0.0043827863,601.052,3.862596,0.04596192,618.9517,6.1531157,0.10659063,0,stand
51_08,1197.5609,50.125027,0.34094414,1166.3243,21.487331,0.29119983,1192.3359,247.61456,0.3137129,1114.5171,-6.9297934,0.46202847,1197.7819,13.961306,0.56188893,966.31366,-6.995588,0.39623386,1198.0203,6.4029694,0.80026746,784.4528,81.429665,0.4587246,1198.0065,170.1202,0.78648555,763.59686,265.88727,0.39407015,1169.4945,294.94373,0.8625876,821.11,55.713135,0.73123777,1015.9921,102.45769,0.6955065,769.1301,383.1734,0.7294855,977.0176,458.5167,0.7045523,675.535,505.28732,0.6949004,859.91986,590.9139,0.5575864,1,mandown
04_90,653.11115,266.5135,0.8822524,647.8591,265.46793,0.8883177,646.8069,269.6739,0.88775015,643.39764,274.67764,0.6333871,646.7704,288.5667,0.8512741,681.3496,289.49377,0.72672,679.29663,289.54407,0.77701205,726.40674,276.71143,0.56389755,724.3764,273.62943,0.63676727,751.6346,257.77084,0.5526509,751.65955,256.74426,0.5776589,775.8711,279.90417,0.60177374,775.8983,289.39603,0.6289669,835.9181,235.83997,0.70593655,838.1061,239.07954,0.7906331,892.6881,264.216,0.6880328,855.9351,298.9738,0.7420825,1,mandown
12_42,103.62003,189.07564,0.17113677,93.00349,182.3267,0.19060203,100.74685,183.3017,0.19867638,68.79811,194.86397,0.15800098,88.20233,192.99614,0.2240042,103.57621,249.94717,0.12730819,94.93018,251.93718,0.18348214,154.77094,19.770842,0.07575763,136.39064,19.761848,0.06676486,148.93758,238.2608,0.043856334,148.9373,245.99582,0.04357727,150.895,140.62642,0.067478225,137.35022,143.51912,0.05942994,205.9709,268.22064,0.029452842,104.46426,267.2727,0.048443567,253.4436,377.57562,0.12351093,253.40381,378.50275,0.08371347,0,stand
27_24,1406.0193,290.86307,0.08181761,1577.9078,265.09534,0.09532331,1414.6307,265.09943,0.09942903,1414.619,256.494,0.08774996,1285.7115,222.11775,0.08650407,1646.6094,385.3594,0.046901435,1474.7495,385.37448,0.06196735,1440.3417,943.9354,0.029182673,1474.7279,900.9779,0.040394716,1431.8105,290.87305,0.09179182,1448.9541,222.07912,0.04786607,1474.8125,866.6875,0.12498364,1638.0758,875.2633,0.10708359,1474.7378,840.83154,0.05028357,1517.7059,694.7372,0.04967595,1208.3195,161.91316,0.03816642,2093.4875,161.92502,0.05001516,0,stand
27_67,1423.1454,636.24585,0.27452433,1464.3108,637.24976,0.24866317,1455.5479,637.24,0.23889846,1467.4963,643.0098,0.34489146,1447.8337,642.913,0.24810769,1467.6074,646.2102,0.4559308,1415.9691,651.72485,0.30681908,1468.6924,649.8696,0.51115364,1396.1061,664.29987,0.52440417,1433.4072,643.9333,0.23857015,1409.8041,642.47034,0.3202839,1451.7043,683.34094,0.51456046,1417.7013,686.41,0.49427927,1433.8271,635.60004,0.6584912,1386.0184,676.86743,0.7345895,1437.9762,699.99115,0.6882976,1390.1124,712.3698,0.7095107,1,mandown
08_19,1164.3457,183.55847,0.9995346,1171.0157,172.58617,1.0536883,1152.2401,175.86346,1.0230331,1184.2008,171.43677,1.0069404,1136.7772,179.14563,0.9972658,1222.5599,228.54095,0.77343404,1123.3378,245.09674,0.78952026,1254.5739,296.94217,0.81049335,1111.1978,322.2713,0.7787218,1274.4279,358.69687,0.81692594,1123.3704,385.16568,0.8221847,1230.2335,368.53232,0.72855014,1170.6877,379.55594,0.7256762,1248.9974,456.76303,0.74744534,1171.7137,458.8699,0.64901054,1249.0895,531.83514,0.8394552,1150.7247,467.65237,0.61029935,0,stand
22_30,790.1765,235.17648,0.17648998,806.8567,189.35667,0.190005,765.1512,197.65117,0.15116668,877.67426,201.84091,0.17423612,735.89844,218.39844,0.06509491,948.4917,285.1584,0.15839867,773.3667,297.5334,0.033373844,885.9836,351.81693,0.15027332,802.52563,368.359,0.025661338,894.3069,318.47354,0.14018545,852.5311,347.53116,0.031150872,831.77734,401.77728,0.11063652,752.60046,410.1005,0.10047927,390.04724,543.38055,0.04724725,427.55893,539.2256,0.05892691,894.2146,622.5479,0.047920756,894.1967,614.1967,0.03002373,0,stand
18_50,907.0236,64.72796,0.83353686,909.5031,59.264767,0.86914593,902.7288,59.822212,0.8156135,910.6134,57.320194,0.75750333,887.5008,56.202766,0.862033,907.54285,78.68873,0.7418128,858.0478,87.84757,0.7359904,906.2556,112.83817,0.676497,844.00586,125.127754,0.74651855,901.2927,140.2572,0.6015221,840.29266,155.01839,0.69923437,881.7889,150.69127,0.6489521,857.9613,148.2479,0.6494985,875.67645,184.90334,0.6462772,850.1182,191.11603,0.7491728,849.99347,194.6571,0.6243894,848.99426,226.0397,0.8471148,0,stand
